"","luck_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond","luck_vas_combined_source"
"11527","Luck","Emma","s16119","de5a43985156a022e44511202ccd5449","Yes",21,"female",13,"Knowledge","Binary"
"11528","Ability","Darrel","s16119","de5a43985156a022e44511202ccd5449","Yes",21,"female",13,"Gettier","Binary"
"11542","Ability","Emma","s16125","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Ignorance","Binary"
"11543","Luck","Gerald","s16125","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Knowledge","Binary"
"11544","Ability","Darrel","s16125","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Gettier","Binary"
"11563","Ability","Darrel","s16132","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Gettier","Binary"
"11564","Luck","Emma","s16132","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Ignorance","Binary"
"11565","Luck","Gerald","s16132","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Knowledge","Binary"
"11587","Luck","Gerald","s16142","de5a43985156a022e44511202ccd5449","Yes",20,"female",14,"Gettier","Binary"
"11588","Luck","Emma","s16142","de5a43985156a022e44511202ccd5449","Yes",20,"female",14,"Knowledge","Binary"
"11589","Ability","Darrel","s16142","de5a43985156a022e44511202ccd5449","Yes",20,"female",14,"Ignorance","Binary"
"11590","Luck","Gerald","s16143","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Gettier","Binary"
"11591","Luck","Emma","s16143","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Knowledge","Binary"
"11592","Ability","Darrel","s16143","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Ignorance","Binary"
"11617","Luck","Emma","s16160","de5a43985156a022e44511202ccd5449","Yes",31,"female",18,"Gettier","VAS"
"11618","Ability","Darrel","s16160","de5a43985156a022e44511202ccd5449","Yes",31,"female",18,"Knowledge","VAS"
"11619","Ability","Gerald","s16160","de5a43985156a022e44511202ccd5449","Yes",31,"female",18,"Ignorance","VAS"
"11635","Ability","Darrel","s16168","de5a43985156a022e44511202ccd5449","Yes",20,"female",14,"Ignorance","VAS"
"11636","Luck","Gerald","s16168","de5a43985156a022e44511202ccd5449","Yes",20,"female",14,"Gettier","VAS"
"11637","Luck","Emma","s16168","de5a43985156a022e44511202ccd5449","Yes",20,"female",14,"Knowledge","VAS"
"11659","Ability","Darrel","s16178","de5a43985156a022e44511202ccd5449","Yes",30,"female",18,"Ignorance","Binary"
"11660","Luck","Emma","s16178","de5a43985156a022e44511202ccd5449","Yes",30,"female",18,"Knowledge","Binary"
"11661","Luck","Gerald","s16178","de5a43985156a022e44511202ccd5449","Yes",30,"female",18,"Gettier","Binary"
"11677","Ability","Darrel","s16191","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Ignorance","Binary"
"11678","Luck","Gerald","s16191","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Knowledge","Binary"
"11679","Luck","Emma","s16191","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Gettier","Binary"
"11701","Ability","Emma","s16207","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Ignorance","Binary"
"11702","Ability","Darrel","s16207","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Knowledge","Binary"
"11703","Luck","Gerald","s16207","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Gettier","Binary"
"11710","Luck","Gerald","s16214","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Gettier","Binary"
"11711","Luck","Darrel","s16214","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Ignorance","Binary"
"11712","Luck","Emma","s16214","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Knowledge","Binary"
"11719","Ability","Darrel","s16220","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Ignorance","VAS"
"11720","Luck","Gerald","s16220","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Knowledge","VAS"
"11721","Luck","Emma","s16220","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Gettier","VAS"
"11761","Ability","Gerald","s16253","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",49,"female",17,"Gettier","VAS"
"11763","Ability","Darrel","s16253","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",49,"female",17,"Knowledge","VAS"
"11770","Ability","Gerald","s16258","de5a43985156a022e44511202ccd5449","Yes",19,"female",13,"Knowledge","VAS"
"11771","Luck","Emma","s16258","de5a43985156a022e44511202ccd5449","Yes",19,"female",13,"Ignorance","VAS"
"11772","Luck","Darrel","s16258","de5a43985156a022e44511202ccd5449","Yes",19,"female",13,"Gettier","VAS"
"11800","Ability","Darrel","s16280","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Ignorance","Binary"
"11801","Luck","Gerald","s16280","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Gettier","Binary"
"11802","Luck","Emma","s16280","de5a43985156a022e44511202ccd5449","Yes",20,"female",13,"Knowledge","Binary"
"11806","Luck","Emma","s16283","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Knowledge","Binary"
"11807","Ability","Darrel","s16283","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Ignorance","Binary"
"11808","Ability","Gerald","s16283","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Gettier","Binary"
"11809","Luck","Emma","s16285","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Gettier","VAS"
"11810","Ability","Gerald","s16285","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Ignorance","VAS"
"11811","Luck","Darrel","s16285","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Knowledge","VAS"
"11824","Ability","Darrel","s16293","de5a43985156a022e44511202ccd5449","Yes",21,"female",17,"Ignorance","VAS"
"11825","Ability","Emma","s16293","de5a43985156a022e44511202ccd5449","Yes",21,"female",17,"Knowledge","VAS"
"11826","Luck","Gerald","s16293","de5a43985156a022e44511202ccd5449","Yes",21,"female",17,"Gettier","VAS"
"11827","Luck","Emma","s16294","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Gettier","Binary"
"11829","Luck","Darrel","s16294","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Knowledge","Binary"
"11840","Ability","Darrel","s16298","de5a43985156a022e44511202ccd5449","Yes",24,"male",17,"Gettier","VAS"
"11845","Luck","Darrel","s16302","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",23,"male",12,"Gettier","VAS"
"11846","Ability","Gerald","s16302","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",23,"male",12,"Knowledge","VAS"
"11848","Ability","Darrel","s16304","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",30,"female",18,"Gettier","VAS"
"11849","Ability","Emma","s16304","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",30,"female",18,"Ignorance","VAS"
"11850","Luck","Gerald","s16304","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",30,"female",18,"Knowledge","VAS"
"11875","Luck","Gerald","s16337","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Knowledge","Binary"
"11876","Ability","Darrel","s16337","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Gettier","Binary"
"11877","Ability","Emma","s16337","de5a43985156a022e44511202ccd5449","Yes",20,"female",12,"Ignorance","Binary"
"11884","Ability","Gerald","s16344","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Gettier","VAS"
"11885","Ability","Emma","s16344","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Ignorance","VAS"
"11886","Ability","Darrel","s16344","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Knowledge","VAS"
"11893","Ability","Gerald","s16354","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"male",12,"Ignorance","Binary"
"11894","Ability","Emma","s16354","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"male",12,"Knowledge","Binary"
"11895","Ability","Darrel","s16354","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"male",12,"Gettier","Binary"
"11896","Ability","Darrel","s16358","bfe85dfa8a47470e2600b4bae1dfe4c1","No",63,"male",12,"Knowledge","Binary"
"11897","Ability","Gerald","s16358","bfe85dfa8a47470e2600b4bae1dfe4c1","No",63,"male",12,"Gettier","Binary"
"11898","Ability","Emma","s16358","bfe85dfa8a47470e2600b4bae1dfe4c1","No",63,"male",12,"Ignorance","Binary"
"11911","Luck","Gerald","s16383","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"male",16,"Gettier","VAS"
"11912","Luck","Emma","s16383","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"male",16,"Knowledge","VAS"
"11913","Ability","Darrel","s16383","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"male",16,"Ignorance","VAS"
"11917","Luck","Darrel","s16398","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Gettier","VAS"
"11918","Ability","Gerald","s16398","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Ignorance","VAS"
"11919","Ability","Emma","s16398","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Knowledge","VAS"
"11926","Luck","Emma","s16410","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",11,"Knowledge","VAS"
"11927","Ability","Gerald","s16410","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",11,"Ignorance","VAS"
"11928","Luck","Darrel","s16410","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",11,"Gettier","VAS"
"11932","Luck","Gerald","s16419","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Ignorance","Binary"
"11933","Luck","Darrel","s16419","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Gettier","Binary"
"11934","Luck","Emma","s16419","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Knowledge","Binary"
"11938","Ability","Emma","s16429","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Knowledge","VAS"
"11939","Ability","Darrel","s16429","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Gettier","VAS"
"11940","Ability","Gerald","s16429","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Ignorance","VAS"
"11941","Ability","Gerald","s16431","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",13,"Gettier","VAS"
"11942","Ability","Emma","s16431","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",13,"Ignorance","VAS"
"11947","Ability","Darrel","s16433","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Ignorance","Binary"
"11948","Ability","Gerald","s16433","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Knowledge","Binary"
"11949","Luck","Emma","s16433","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Gettier","Binary"
"11959","Luck","Gerald","s16442","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"male",11,"Gettier","Binary"
"11960","Ability","Emma","s16442","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"male",11,"Knowledge","Binary"
"11961","Ability","Darrel","s16442","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"male",11,"Ignorance","Binary"
"11980","Luck","Emma","s16471","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Gettier","Binary"
"11981","Ability","Gerald","s16471","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Ignorance","Binary"
"11982","Ability","Darrel","s16471","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Knowledge","Binary"
"11983","Ability","Darrel","s16476","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Gettier","VAS"
"11984","Luck","Gerald","s16476","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Ignorance","VAS"
"11992","Luck","Darrel","s16487","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Gettier","Binary"
"11993","Luck","Gerald","s16487","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Knowledge","Binary"
"11994","Ability","Emma","s16487","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Ignorance","Binary"
"12004","Luck","Gerald","s16500","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Gettier","VAS"
"12005","Ability","Darrel","s16500","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Knowledge","VAS"
"12006","Ability","Emma","s16500","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Ignorance","VAS"
"12013","Ability","Gerald","s16515","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"female",12,"Ignorance","Binary"
"12014","Ability","Emma","s16515","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"female",12,"Knowledge","Binary"
"12015","Ability","Darrel","s16515","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"female",12,"Gettier","Binary"
"12016","Luck","Emma","s16518","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",25,"male",12,"Ignorance","VAS"
"12017","Ability","Darrel","s16518","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",25,"male",12,"Knowledge","VAS"
"12018","Luck","Gerald","s16518","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",25,"male",12,"Gettier","VAS"
"12022","Ability","Darrel","s16535","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",12,"Ignorance","VAS"
"12023","Ability","Emma","s16535","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",12,"Knowledge","VAS"
"12024","Luck","Gerald","s16535","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",12,"Gettier","VAS"
"12037","Luck","Darrel","s16558","1300dd2a365669443e58645538040b7e","No",38,"female",18,"Gettier","VAS"
"12038","Ability","Emma","s16558","1300dd2a365669443e58645538040b7e","No",38,"female",18,"Ignorance","VAS"
"12039","Ability","Gerald","s16558","1300dd2a365669443e58645538040b7e","No",38,"female",18,"Knowledge","VAS"
"12040","Luck","Emma","s16559","bfe85dfa8a47470e2600b4bae1dfe4c1","No",49,"female",13,"Knowledge","VAS"
"12042","Luck","Darrel","s16559","bfe85dfa8a47470e2600b4bae1dfe4c1","No",49,"female",13,"Ignorance","VAS"
"12067","Luck","Emma","s16608","de5a43985156a022e44511202ccd5449","Yes",21,"female",18,"Knowledge","VAS"
"12068","Ability","Darrel","s16608","de5a43985156a022e44511202ccd5449","Yes",21,"female",18,"Gettier","VAS"
"12069","Luck","Gerald","s16608","de5a43985156a022e44511202ccd5449","Yes",21,"female",18,"Ignorance","VAS"
"12070","Ability","Darrel","s16611","de5a43985156a022e44511202ccd5449","Yes",36,"female",18,"Knowledge","Binary"
"12071","Luck","Gerald","s16611","de5a43985156a022e44511202ccd5449","Yes",36,"female",18,"Ignorance","Binary"
"12072","Luck","Emma","s16611","de5a43985156a022e44511202ccd5449","Yes",36,"female",18,"Gettier","Binary"
"12073","Luck","Emma","s16612","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Gettier","Binary"
"12074","Ability","Darrel","s16612","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Ignorance","Binary"
"12075","Luck","Gerald","s16612","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Knowledge","Binary"
"12080","Luck","Emma","s16621","de5a43985156a022e44511202ccd5449","Yes",21,"female",12,"Gettier","VAS"
"12081","Ability","Darrel","s16621","de5a43985156a022e44511202ccd5449","Yes",21,"female",12,"Ignorance","VAS"
"12085","Ability","Darrel","s16624","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Gettier","Binary"
"12086","Ability","Gerald","s16624","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Ignorance","Binary"
"12087","Luck","Emma","s16624","de5a43985156a022e44511202ccd5449","Yes",21,"female",14,"Knowledge","Binary"
"12097","Ability","Darrel","s16628","de5a43985156a022e44511202ccd5449","Yes",45,"female",18,"Gettier","Binary"
"12098","Ability","Gerald","s16628","de5a43985156a022e44511202ccd5449","Yes",45,"female",18,"Knowledge","Binary"
"12099","Ability","Emma","s16628","de5a43985156a022e44511202ccd5449","Yes",45,"female",18,"Ignorance","Binary"
"12101","Luck","Emma","s1663","d5450db323eeab9cf7bd57ecc95d3454","No",23,"male",15,"Knowledge","VAS"
"12102","Luck","Gerald","s1663","d5450db323eeab9cf7bd57ecc95d3454","No",23,"male",15,"Gettier","VAS"
"12124","Ability","Darrel","s16663","de5a43985156a022e44511202ccd5449","Yes",22,"female",15,"Gettier","VAS"
"12125","Luck","Emma","s16663","de5a43985156a022e44511202ccd5449","Yes",22,"female",15,"Knowledge","VAS"
"12126","Ability","Gerald","s16663","de5a43985156a022e44511202ccd5449","Yes",22,"female",15,"Ignorance","VAS"
"12127","Ability","Gerald","s16669","de5a43985156a022e44511202ccd5449","Yes",21,"female",18,"Ignorance","Binary"
"12128","Luck","Emma","s16669","de5a43985156a022e44511202ccd5449","Yes",21,"female",18,"Knowledge","Binary"
"12129","Ability","Darrel","s16669","de5a43985156a022e44511202ccd5449","Yes",21,"female",18,"Gettier","Binary"
"12142","Ability","Gerald","s16685","de5a43985156a022e44511202ccd5449","Yes",22,"female",15,"Ignorance","Binary"
"12143","Ability","Darrel","s16685","de5a43985156a022e44511202ccd5449","Yes",22,"female",15,"Knowledge","Binary"
"12144","Luck","Emma","s16685","de5a43985156a022e44511202ccd5449","Yes",22,"female",15,"Gettier","Binary"
"12157","Ability","Darrel","s16694","de5a43985156a022e44511202ccd5449","Yes",31,"female",15,"Gettier","Binary"
"12158","Luck","Emma","s16694","de5a43985156a022e44511202ccd5449","Yes",31,"female",15,"Ignorance","Binary"
"12159","Ability","Gerald","s16694","de5a43985156a022e44511202ccd5449","Yes",31,"female",15,"Knowledge","Binary"
"12169","Luck","Emma","s16707","de5a43985156a022e44511202ccd5449","Yes",54,"female",18,"Ignorance","Binary"
"12170","Ability","Gerald","s16707","de5a43985156a022e44511202ccd5449","Yes",54,"female",18,"Gettier","Binary"
"12171","Ability","Darrel","s16707","de5a43985156a022e44511202ccd5449","Yes",54,"female",18,"Knowledge","Binary"
"12175","Luck","Darrel","s16713","de5a43985156a022e44511202ccd5449","Yes",42,"female",18,"Knowledge","Binary"
"12176","Luck","Gerald","s16713","de5a43985156a022e44511202ccd5449","Yes",42,"female",18,"Ignorance","Binary"
"12177","Luck","Emma","s16713","de5a43985156a022e44511202ccd5449","Yes",42,"female",18,"Gettier","Binary"
"12184","Ability","Gerald","s16722","de5a43985156a022e44511202ccd5449","Yes",21,"female",15,"Knowledge","Binary"
"12185","Luck","Emma","s16722","de5a43985156a022e44511202ccd5449","Yes",21,"female",15,"Gettier","Binary"
"12186","Ability","Darrel","s16722","de5a43985156a022e44511202ccd5449","Yes",21,"female",15,"Ignorance","Binary"
"12187","Ability","Darrel","s16723","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",13,"Knowledge","VAS"
"12188","Ability","Emma","s16723","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",13,"Gettier","VAS"
"12189","Luck","Gerald","s16723","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",13,"Ignorance","VAS"
"12193","Luck","Gerald","s16729","de5a43985156a022e44511202ccd5449","Yes",21,"female",15,"Ignorance","VAS"
"12194","Ability","Darrel","s16729","de5a43985156a022e44511202ccd5449","Yes",21,"female",15,"Gettier","VAS"
"12202","Luck","Darrel","s16737","de5a43985156a022e44511202ccd5449","Yes",20,"female",15,"Ignorance","VAS"
"12203","Luck","Gerald","s16737","de5a43985156a022e44511202ccd5449","Yes",20,"female",15,"Knowledge","VAS"
"12204","Luck","Emma","s16737","de5a43985156a022e44511202ccd5449","Yes",20,"female",15,"Gettier","VAS"
"12208","Ability","Emma","s16741","bfe85dfa8a47470e2600b4bae1dfe4c1","No",64,"female",10,"Ignorance","Binary"
"12209","Ability","Darrel","s16741","bfe85dfa8a47470e2600b4bae1dfe4c1","No",64,"female",10,"Knowledge","Binary"
"12210","Luck","Gerald","s16741","bfe85dfa8a47470e2600b4bae1dfe4c1","No",64,"female",10,"Gettier","Binary"
"12211","Ability","Emma","s16742","de5a43985156a022e44511202ccd5449","Yes",34,"female",18,"Ignorance","VAS"
"12212","Luck","Gerald","s16742","de5a43985156a022e44511202ccd5449","Yes",34,"female",18,"Gettier","VAS"
"12220","Luck","Emma","s16751","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Gettier","VAS"
"12221","Ability","Darrel","s16751","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Ignorance","VAS"
"12223","Ability","Gerald","s16752","de5a43985156a022e44511202ccd5449","Yes",36,"female",18,"Ignorance","Binary"
"12224","Ability","Darrel","s16752","de5a43985156a022e44511202ccd5449","Yes",36,"female",18,"Knowledge","Binary"
"12225","Luck","Emma","s16752","de5a43985156a022e44511202ccd5449","Yes",36,"female",18,"Gettier","Binary"
"12238","Ability","Darrel","s16771","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Ignorance","VAS"
"12239","Luck","Gerald","s16771","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Gettier","VAS"
"12240","Luck","Emma","s16771","de5a43985156a022e44511202ccd5449","Yes",29,"male",18,"Knowledge","VAS"
