"","know_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond","vignette_order","cond_order"
"15600","Knows","Emma","s20233","2c70764140dc2267dc65e463842c75dd","No",20,"male",14,"Gettier","EDG","GIK"
"15604","Believes","Gerald","s20236","2c70764140dc2267dc65e463842c75dd","Yes",18,"female",13,"Gettier","DGE","KGI"
"15605","Believes","Emma","s20236","2c70764140dc2267dc65e463842c75dd","Yes",18,"female",13,"Ignorance","DGE","KGI"
"15606","Knows","Darrel","s20236","2c70764140dc2267dc65e463842c75dd","Yes",18,"female",13,"Knowledge","DGE","KGI"
"15610","Believes","Darrel","s20240","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Gettier","GED","KIG"
"15611","Believes","Emma","s20240","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Ignorance","GED","KIG"
"15612","Knows","Gerald","s20240","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Knowledge","GED","KIG"
"15613","Knows","Darrel","s20241","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",16,"Gettier","GDE","IGK"
"15614","Believes","Emma","s20241","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",16,"Knowledge","GDE","IGK"
"15615","Believes","Gerald","s20241","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",16,"Ignorance","GDE","IGK"
"15622","Knows","Darrel","s20244","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Knowledge","EDG","IKG"
"15623","Believes","Gerald","s20244","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Gettier","EDG","IKG"
"15624","Believes","Emma","s20244","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Ignorance","EDG","IKG"
"15628","Believes","Gerald","s20247","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Gettier","GDE","GIK"
"15629","Believes","Darrel","s20247","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Ignorance","GDE","GIK"
"15630","Believes","Emma","s20247","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Knowledge","GDE","GIK"
"15631","Believes","Emma","s20248","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",14,"Ignorance","EDG","IKG"
"15632","Believes","Gerald","s20248","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",14,"Gettier","EDG","IKG"
"15634","Knows","Darrel","s20249","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Knowledge","DEG","KGI"
"15635","Believes","Gerald","s20249","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Ignorance","DEG","KGI"
"15636","Believes","Emma","s20249","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Gettier","DEG","KGI"
"15640","Believes","Darrel","s20253","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Gettier","GDE","KGI"
"15641","Believes","Emma","s20253","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Ignorance","GDE","KGI"
"15642","Knows","Gerald","s20253","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Knowledge","GDE","KGI"
"15643","Knows","Gerald","s20254","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","DGE","KGI"
"15644","Believes","Emma","s20254","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","DGE","KGI"
"15645","Believes","Darrel","s20254","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","DGE","KGI"
"15646","Believes","Emma","s20255","2c70764140dc2267dc65e463842c75dd","Yes",26,"female",18,"Knowledge","EDG","KIG"
"15648","Believes","Darrel","s20255","2c70764140dc2267dc65e463842c75dd","Yes",26,"female",18,"Ignorance","EDG","KIG"
"15655","Believes","Darrel","s20258","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","DEG","IGK"
"15656","Knows","Gerald","s20258","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","DEG","IGK"
"15657","Believes","Emma","s20258","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","DEG","IGK"
"15661","Believes","Gerald","s20260","2c70764140dc2267dc65e463842c75dd","No",22,"female",15,"Knowledge","EGD","IKG"
"15662","Believes","Emma","s20260","2c70764140dc2267dc65e463842c75dd","No",22,"female",15,"Ignorance","EGD","IKG"
"15663","Knows","Darrel","s20260","2c70764140dc2267dc65e463842c75dd","No",22,"female",15,"Gettier","EGD","IKG"
"15670","Believes","Emma","s20263","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",15,"Knowledge","EGD","KIG"
"15671","Believes","Gerald","s20263","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",15,"Ignorance","EGD","KIG"
"15672","Believes","Darrel","s20263","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",15,"Gettier","EGD","KIG"
"15676","Knows","Darrel","s20267","2c70764140dc2267dc65e463842c75dd","Yes",24,"female",18,"Knowledge","DGE","KGI"
"15677","Believes","Emma","s20267","2c70764140dc2267dc65e463842c75dd","Yes",24,"female",18,"Ignorance","DGE","KGI"
"15678","Believes","Gerald","s20267","2c70764140dc2267dc65e463842c75dd","Yes",24,"female",18,"Gettier","DGE","KGI"
"15685","Knows","Gerald","s20271","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","DGE","KGI"
"15686","Knows","Emma","s20271","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","DGE","KGI"
"15687","Knows","Darrel","s20271","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","DGE","KGI"
"15691","Knows","Darrel","s20274","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Gettier","EGD","KIG"
"15692","Knows","Emma","s20274","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Knowledge","EGD","KIG"
"15693","Believes","Gerald","s20274","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Ignorance","EGD","KIG"
"15694","Knows","Darrel","s20275","2c70764140dc2267dc65e463842c75dd","No",18,"female",15,"Knowledge","DGE","KIG"
"15695","Believes","Emma","s20275","2c70764140dc2267dc65e463842c75dd","No",18,"female",15,"Gettier","DGE","KIG"
"15696","Believes","Gerald","s20275","2c70764140dc2267dc65e463842c75dd","No",18,"female",15,"Ignorance","DGE","KIG"
"15703","Believes","Darrel","s20279","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",13,"Knowledge","GED","GIK"
"15704","Believes","Emma","s20279","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",13,"Ignorance","GED","GIK"
"15705","Believes","Gerald","s20279","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",13,"Gettier","GED","GIK"
"15709","Knows","Darrel","s20281","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","DGE","GKI"
"15710","Believes","Emma","s20281","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","DGE","GKI"
"15711","Knows","Gerald","s20281","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","DGE","GKI"
"15712","Believes","Darrel","s20282","2c70764140dc2267dc65e463842c75dd","Yes",25,"female",18,"Ignorance","GED","GKI"
"15713","Knows","Gerald","s20282","2c70764140dc2267dc65e463842c75dd","Yes",25,"female",18,"Gettier","GED","GKI"
"15714","Believes","Emma","s20282","2c70764140dc2267dc65e463842c75dd","Yes",25,"female",18,"Knowledge","GED","GKI"
"15718","Believes","Darrel","s20284","2c70764140dc2267dc65e463842c75dd","No",25,"female",18,"Ignorance","GED","GKI"
"15719","Knows","Gerald","s20284","2c70764140dc2267dc65e463842c75dd","No",25,"female",18,"Gettier","GED","GKI"
"15720","Knows","Emma","s20284","2c70764140dc2267dc65e463842c75dd","No",25,"female",18,"Knowledge","GED","GKI"
"15724","Knows","Gerald","s20289","2c70764140dc2267dc65e463842c75dd","No",21,"female",14,"Gettier","EGD","KGI"
"15725","Believes","Emma","s20289","2c70764140dc2267dc65e463842c75dd","No",21,"female",14,"Knowledge","EGD","KGI"
"15726","Believes","Darrel","s20289","2c70764140dc2267dc65e463842c75dd","No",21,"female",14,"Ignorance","EGD","KGI"
"15751","Believes","Emma","s20303","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","EDG","GKI"
"15752","Knows","Darrel","s20303","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","EDG","GKI"
"15753","Believes","Gerald","s20303","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","EDG","GKI"
"15754","Knows","Darrel","s20304","2c70764140dc2267dc65e463842c75dd","Yes",22,"male",17,"Gettier","GDE","KGI"
"15755","Believes","Gerald","s20304","2c70764140dc2267dc65e463842c75dd","Yes",22,"male",17,"Knowledge","GDE","KGI"
"15756","Believes","Emma","s20304","2c70764140dc2267dc65e463842c75dd","Yes",22,"male",17,"Ignorance","GDE","KGI"
"15766","Believes","Emma","s2031","d5450db323eeab9cf7bd57ecc95d3454","No",20,"female",14,"Gettier","EGD","GKI"
"15767","Believes","Darrel","s2031","d5450db323eeab9cf7bd57ecc95d3454","No",20,"female",14,"Ignorance","EGD","GKI"
"15768","Knows","Gerald","s2031","d5450db323eeab9cf7bd57ecc95d3454","No",20,"female",14,"Knowledge","EGD","GKI"
"15778","Knows","Darrel","s20315","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Knowledge","EGD","IGK"
"15779","Believes","Emma","s20315","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Ignorance","EGD","IGK"
"15780","Knows","Gerald","s20315","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Gettier","EGD","IGK"
"15781","Believes","Emma","s20316","2c70764140dc2267dc65e463842c75dd","Yes",22,"male",16,"Ignorance","EGD","IGK"
"15782","Believes","Darrel","s20316","2c70764140dc2267dc65e463842c75dd","Yes",22,"male",16,"Knowledge","EGD","IGK"
"15783","Believes","Gerald","s20316","2c70764140dc2267dc65e463842c75dd","Yes",22,"male",16,"Gettier","EGD","IGK"
"15787","Knows","Darrel","s20319","2c70764140dc2267dc65e463842c75dd","Yes",23,"female",16,"Knowledge","EGD","IGK"
"15788","Believes","Emma","s20319","2c70764140dc2267dc65e463842c75dd","Yes",23,"female",16,"Ignorance","EGD","IGK"
"15789","Knows","Gerald","s20319","2c70764140dc2267dc65e463842c75dd","Yes",23,"female",16,"Gettier","EGD","IGK"
"15793","Believes","Emma","s20321","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",13,"Ignorance","EDG","IGK"
"15794","Knows","Gerald","s20321","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",13,"Knowledge","EDG","IGK"
"15795","Knows","Darrel","s20321","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",13,"Gettier","EDG","IGK"
"15802","Believes","Emma","s20324","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Ignorance","EGD","IGK"
"15804","Knows","Darrel","s20324","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",14,"Knowledge","EGD","IGK"
"15805","Believes","Gerald","s20325","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",13,"Gettier","EGD","IGK"
"15806","Believes","Emma","s20325","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",13,"Ignorance","EGD","IGK"
"15807","Knows","Darrel","s20325","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",13,"Knowledge","EGD","IGK"
"15808","Believes","Darrel","s20326","2c70764140dc2267dc65e463842c75dd","Yes",20,"male",14,"Ignorance","GED","GKI"
"15809","Knows","Gerald","s20326","2c70764140dc2267dc65e463842c75dd","Yes",20,"male",14,"Gettier","GED","GKI"
"15810","Knows","Emma","s20326","2c70764140dc2267dc65e463842c75dd","Yes",20,"male",14,"Knowledge","GED","GKI"
"15811","Knows","Gerald","s20327","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Knowledge","GED","KGI"
"15812","Believes","Darrel","s20327","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Ignorance","GED","KGI"
"15813","Believes","Emma","s20327","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",14,"Gettier","GED","KGI"
"15823","Believes","Emma","s20331","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",14,"Ignorance","EGD","IGK"
"15824","Knows","Darrel","s20331","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",14,"Knowledge","EGD","IGK"
"15825","Knows","Gerald","s20331","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",14,"Gettier","EGD","IGK"
"15826","Knows","Darrel","s20333","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",15,"Knowledge","EGD","IGK"
"15827","Believes","Gerald","s20333","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",15,"Gettier","EGD","IGK"
"15828","Believes","Emma","s20333","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",15,"Ignorance","EGD","IGK"
"15832","Knows","Emma","s20336","2c70764140dc2267dc65e463842c75dd","Yes",23,"female",17,"Knowledge","DEG","IKG"
"15833","Knows","Darrel","s20336","2c70764140dc2267dc65e463842c75dd","Yes",23,"female",17,"Ignorance","DEG","IKG"
"15834","Believes","Gerald","s20336","2c70764140dc2267dc65e463842c75dd","Yes",23,"female",17,"Gettier","DEG","IKG"
"15835","Believes","Darrel","s20337","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Knowledge","EGD","GIK"
"15836","Believes","Gerald","s20337","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Ignorance","EGD","GIK"
"15837","Believes","Emma","s20337","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Gettier","EGD","GIK"
"15838","Knows","Darrel","s20338","2c70764140dc2267dc65e463842c75dd","Yes",33,"female",16,"Knowledge","EGD","GIK"
"15839","Believes","Emma","s20338","2c70764140dc2267dc65e463842c75dd","Yes",33,"female",16,"Gettier","EGD","GIK"
"15840","Believes","Gerald","s20338","2c70764140dc2267dc65e463842c75dd","Yes",33,"female",16,"Ignorance","EGD","GIK"
"15853","Believes","Emma","s20343","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Knowledge","DEG","GKI"
"15854","Knows","Darrel","s20343","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Gettier","DEG","GKI"
"15855","Believes","Gerald","s20343","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Ignorance","DEG","GKI"
"15859","Believes","Emma","s20345","2c70764140dc2267dc65e463842c75dd","No",29,"male",16,"Ignorance","GDE","GKI"
"15860","Knows","Gerald","s20345","2c70764140dc2267dc65e463842c75dd","No",29,"male",16,"Gettier","GDE","GKI"
"15861","Knows","Darrel","s20345","2c70764140dc2267dc65e463842c75dd","No",29,"male",16,"Knowledge","GDE","GKI"
"15862","Knows","Darrel","s20346","2c70764140dc2267dc65e463842c75dd","Yes",25,"female",18,"Gettier","EDG","IGK"
"15863","Believes","Gerald","s20346","2c70764140dc2267dc65e463842c75dd","Yes",25,"female",18,"Knowledge","EDG","IGK"
"15864","Believes","Emma","s20346","2c70764140dc2267dc65e463842c75dd","Yes",25,"female",18,"Ignorance","EDG","IGK"
"15877","Believes","Gerald","s20353","2c70764140dc2267dc65e463842c75dd","Yes",32,"female",15,"Gettier","GED","GKI"
"15878","Believes","Emma","s20353","2c70764140dc2267dc65e463842c75dd","Yes",32,"female",15,"Knowledge","GED","GKI"
"15879","Believes","Darrel","s20353","2c70764140dc2267dc65e463842c75dd","Yes",32,"female",15,"Ignorance","GED","GKI"
"15880","Believes","Emma","s20354","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Knowledge","GED","IKG"
"15881","Knows","Darrel","s20354","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Gettier","GED","IKG"
"15882","Believes","Gerald","s20354","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Ignorance","GED","IKG"
"15892","Believes","Gerald","s20358","2c70764140dc2267dc65e463842c75dd","Yes",23,"male",17,"Ignorance","DGE","GIK"
"15893","Believes","Darrel","s20358","2c70764140dc2267dc65e463842c75dd","Yes",23,"male",17,"Gettier","DGE","GIK"
"15894","Believes","Emma","s20358","2c70764140dc2267dc65e463842c75dd","Yes",23,"male",17,"Knowledge","DGE","GIK"
"15901","Believes","Emma","s20360","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","DGE","GIK"
"15902","Believes","Gerald","s20360","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","DGE","GIK"
"15903","Believes","Darrel","s20360","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","DGE","GIK"
"15904","Believes","Darrel","s20362","2c70764140dc2267dc65e463842c75dd","Yes",18,"male",12,"Ignorance","EGD","GKI"
"15905","Knows","Gerald","s20362","2c70764140dc2267dc65e463842c75dd","Yes",18,"male",12,"Knowledge","EGD","GKI"
"15906","Believes","Emma","s20362","2c70764140dc2267dc65e463842c75dd","Yes",18,"male",12,"Gettier","EGD","GKI"
"15907","Knows","Darrel","s20363","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","EDG","KGI"
"15908","Knows","Emma","s20363","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","EDG","KGI"
"15909","Believes","Gerald","s20363","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","EDG","KGI"
"15910","Believes","Gerald","s20364","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Ignorance","GDE","IKG"
"15911","Believes","Emma","s20364","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Gettier","GDE","IKG"
"15912","Believes","Darrel","s20364","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Knowledge","GDE","IKG"
"15916","Believes","Emma","s20366","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",18,"Ignorance","DEG","GIK"
"15917","Believes","Darrel","s20366","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",18,"Gettier","DEG","GIK"
"15918","Knows","Gerald","s20366","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",18,"Knowledge","DEG","GIK"
"15919","Knows","Gerald","s20367","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Knowledge","GED","KIG"
"15920","Knows","Darrel","s20367","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Gettier","GED","KIG"
"15921","Believes","Emma","s20367","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",12,"Ignorance","GED","KIG"
"15928","Believes","Emma","s20370","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",17,"Knowledge","GDE","GIK"
"15929","Believes","Darrel","s20370","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",17,"Ignorance","GDE","GIK"
"15930","Believes","Gerald","s20370","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",17,"Gettier","GDE","GIK"
"15931","Believes","Emma","s20372","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",16,"Gettier","GDE","IKG"
"15932","Believes","Gerald","s20372","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",16,"Ignorance","GDE","IKG"
"15933","Knows","Darrel","s20372","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",16,"Knowledge","GDE","IKG"
"15937","Believes","Darrel","s20377","2c70764140dc2267dc65e463842c75dd","Yes",33,"female",18,"Ignorance","GED","KGI"
"15938","Believes","Emma","s20377","2c70764140dc2267dc65e463842c75dd","Yes",33,"female",18,"Gettier","GED","KGI"
"15939","Believes","Gerald","s20377","2c70764140dc2267dc65e463842c75dd","Yes",33,"female",18,"Knowledge","GED","KGI"
"15950","Knows","Gerald","s20381","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",15,"Gettier","DEG","KIG"
"15951","Knows","Darrel","s20381","2c70764140dc2267dc65e463842c75dd","Yes",22,"female",15,"Knowledge","DEG","KIG"
"15955","Knows","Darrel","s20383","2c70764140dc2267dc65e463842c75dd","Yes",40,"female",18,"Ignorance","EDG","KIG"
"15956","Knows","Emma","s20383","2c70764140dc2267dc65e463842c75dd","Yes",40,"female",18,"Knowledge","EDG","KIG"
"15957","Knows","Gerald","s20383","2c70764140dc2267dc65e463842c75dd","Yes",40,"female",18,"Gettier","EDG","KIG"
"15961","Believes","Emma","s20386","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Gettier","DGE","IKG"
"15962","Knows","Gerald","s20386","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Knowledge","DGE","IKG"
"15963","Believes","Darrel","s20386","2c70764140dc2267dc65e463842c75dd","Yes",19,"female",13,"Ignorance","DGE","IKG"
"15964","Believes","Gerald","s20387","2c70764140dc2267dc65e463842c75dd","No",23,"female",15,"Knowledge","GED","KIG"
"15966","Believes","Emma","s20387","2c70764140dc2267dc65e463842c75dd","No",23,"female",15,"Ignorance","GED","KIG"
"15973","Knows","Darrel","s20390","2c70764140dc2267dc65e463842c75dd","Yes",23,"male",17,"Ignorance","DGE","IKG"
"15974","Knows","Gerald","s20390","2c70764140dc2267dc65e463842c75dd","Yes",23,"male",17,"Knowledge","DGE","IKG"
"15975","Knows","Emma","s20390","2c70764140dc2267dc65e463842c75dd","Yes",23,"male",17,"Gettier","DGE","IKG"
"15985","Believes","Gerald","s20398","2c70764140dc2267dc65e463842c75dd","Yes",19,"male",14,"Ignorance","GED","IGK"
"15986","Believes","Darrel","s20398","2c70764140dc2267dc65e463842c75dd","Yes",19,"male",14,"Knowledge","GED","IGK"
"15987","Believes","Emma","s20398","2c70764140dc2267dc65e463842c75dd","Yes",19,"male",14,"Gettier","GED","IGK"
"15997","Knows","Gerald","s20402","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",13,"Knowledge","DGE","GKI"
"15998","Knows","Darrel","s20402","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",13,"Gettier","DGE","GKI"
"15999","Believes","Emma","s20402","2c70764140dc2267dc65e463842c75dd","Yes",20,"female",13,"Ignorance","DGE","GKI"
"16009","Believes","Gerald","s20406","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Gettier","GDE","GIK"
"16010","Believes","Darrel","s20406","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Ignorance","GDE","GIK"
"16011","Knows","Emma","s20406","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Knowledge","GDE","GIK"
"16018","Believes","Emma","s20409","2c70764140dc2267dc65e463842c75dd","No",20,"female",13,"Ignorance","GED","GIK"
"16019","Knows","Gerald","s20409","2c70764140dc2267dc65e463842c75dd","No",20,"female",13,"Gettier","GED","GIK"
"16020","Believes","Darrel","s20409","2c70764140dc2267dc65e463842c75dd","No",20,"female",13,"Knowledge","GED","GIK"
"16027","Knows","Gerald","s20412","2c70764140dc2267dc65e463842c75dd","Yes",21,"female",15,"Gettier","DEG","KIG"
