"","reason_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond"
"23293","Reasonable","Emma","s4845","20e15d6f0eb0520239a9f7921b1ee905","Yes",38,"male",17,"Gettier"
"23294","Reasonable","Gerald","s4845","20e15d6f0eb0520239a9f7921b1ee905","Yes",38,"male",17,"Ignorance"
"23295","Reasonable","Darrel","s4845","20e15d6f0eb0520239a9f7921b1ee905","Yes",38,"male",17,"Knowledge"
"23296","Reasonable","Gerald","s4846","25c0099bdeb9900e64b3f1e17ea9cf32","No",21,"male",12,"Ignorance"
"23297","Reasonable","Darrel","s4846","25c0099bdeb9900e64b3f1e17ea9cf32","No",21,"male",12,"Gettier"
"23298","Reasonable","Emma","s4846","25c0099bdeb9900e64b3f1e17ea9cf32","No",21,"male",12,"Knowledge"
"23302","Reasonable","Gerald","s4859","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",13,"Gettier"
"23303","Reasonable","Emma","s4859","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",13,"Knowledge"
"23304","Reasonable","Darrel","s4859","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",13,"Ignorance"
"23311","Reasonable","Emma","s4865","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"female",14,"Gettier"
"23312","Reasonable","Gerald","s4865","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"female",14,"Ignorance"
"23313","Unreasonable","Darrel","s4865","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"female",14,"Knowledge"
"23356","Reasonable","Gerald","s4961","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"female",16,"Gettier"
"23357","Reasonable","Darrel","s4961","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"female",16,"Knowledge"
"23358","Reasonable","Emma","s4961","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"female",16,"Ignorance"
"23410","Reasonable","Darrel","s5211","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",24,"female",17,"Gettier"
"23411","Reasonable","Gerald","s5211","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",24,"female",17,"Knowledge"
"23412","Reasonable","Emma","s5211","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",24,"female",17,"Ignorance"
"23479","Reasonable","Darrel","s5562","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"male",14,"Gettier"
"23480","Unreasonable","Emma","s5562","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"male",14,"Ignorance"
"23481","Reasonable","Gerald","s5562","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"male",14,"Knowledge"
"23584","Reasonable","Gerald","s590","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"female",14,"Knowledge"
"23585","Reasonable","Darrel","s590","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"female",14,"Ignorance"
"23586","Reasonable","Emma","s590","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"female",14,"Gettier"
"23587","Reasonable","Emma","s591","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",13,"Knowledge"
"23588","Reasonable","Gerald","s591","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",13,"Ignorance"
"23589","Reasonable","Darrel","s591","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",13,"Gettier"
"23590","Reasonable","Gerald","s592","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier"
"23591","Reasonable","Emma","s592","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge"
"23592","Reasonable","Darrel","s592","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance"
"23611","Reasonable","Gerald","s594","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Gettier"
"23612","Reasonable","Emma","s594","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Ignorance"
"23613","Reasonable","Darrel","s594","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Knowledge"
"23626","Reasonable","Darrel","s597","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Ignorance"
"23627","Reasonable","Emma","s597","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Knowledge"
"23628","Reasonable","Gerald","s597","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Gettier"
"23629","Reasonable","Gerald","s598","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",27,"male",12,"Ignorance"
"23630","Reasonable","Emma","s598","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",27,"male",12,"Gettier"
"23631","Unreasonable","Darrel","s598","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",27,"male",12,"Knowledge"
"23635","Reasonable","Emma","s6004","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",14,"Ignorance"
"23636","Reasonable","Gerald","s6004","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",14,"Knowledge"
"23637","Reasonable","Darrel","s6004","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",14,"Gettier"
"23683","Reasonable","Gerald","s609","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Gettier"
"23684","Reasonable","Darrel","s609","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Knowledge"
"23685","Reasonable","Emma","s609","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Ignorance"
"23689","Reasonable","Gerald","s6094","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",23,"male",17,"Gettier"
"23690","Reasonable","Emma","s6094","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",23,"male",17,"Knowledge"
"23695","Reasonable","Darrel","s610","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge"
"23696","Reasonable","Gerald","s610","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance"
"23697","Reasonable","Emma","s610","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier"
"23758","Reasonable","Emma","s621","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Gettier"
"23759","Reasonable","Darrel","s621","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Ignorance"
"23760","Reasonable","Gerald","s621","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Knowledge"
"23779","Reasonable","Gerald","s6280","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",31,"male",15,"Gettier"
"23780","Reasonable","Emma","s6280","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",31,"male",15,"Ignorance"
"23781","Reasonable","Darrel","s6280","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",31,"male",15,"Knowledge"
"23803","Reasonable","Emma","s636","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Knowledge"
"23804","Reasonable","Gerald","s636","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Gettier"
"23805","Reasonable","Darrel","s636","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Ignorance"
"23851","Reasonable","Emma","s6441","3e1f2a5e94450c8371562c74671ace76","Yes",45,"male",5,"Knowledge"
"23852","Reasonable","Darrel","s6441","3e1f2a5e94450c8371562c74671ace76","Yes",45,"male",5,"Gettier"
"23853","Unreasonable","Gerald","s6441","3e1f2a5e94450c8371562c74671ace76","Yes",45,"male",5,"Ignorance"
"23959","Reasonable","Gerald","s6584","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",16,"Gettier"
"23960","Reasonable","Emma","s6584","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",16,"Ignorance"
"23961","Reasonable","Darrel","s6584","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",16,"Knowledge"
"23975","Reasonable","Emma","s660","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",14,"Ignorance"
"23976","Reasonable","Gerald","s660","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",14,"Knowledge"
"23983","Reasonable","Emma","s661","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Gettier"
"23984","Reasonable","Darrel","s661","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Knowledge"
"23985","Reasonable","Gerald","s661","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Ignorance"
"23986","Reasonable","Gerald","s6613","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Knowledge"
"23987","Reasonable","Darrel","s6613","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Gettier"
"23988","Reasonable","Emma","s6613","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Ignorance"
"23992","Reasonable","Darrel","s6615","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",17,"Knowledge"
"23993","Reasonable","Gerald","s6615","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",17,"Ignorance"
"23994","Reasonable","Emma","s6615","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",17,"Gettier"
"24004","Reasonable","Darrel","s663","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"male",12,"Knowledge"
"24005","Reasonable","Gerald","s663","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"male",12,"Gettier"
"24006","Reasonable","Emma","s663","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"male",12,"Ignorance"
"24019","Reasonable","Gerald","s664","c22875ee12b4cdfb8843ead3b8e1ddf8","No",20,"female",14,"Gettier"
"24020","Reasonable","Darrel","s664","c22875ee12b4cdfb8843ead3b8e1ddf8","No",20,"female",14,"Ignorance"
"24021","Reasonable","Emma","s664","c22875ee12b4cdfb8843ead3b8e1ddf8","No",20,"female",14,"Knowledge"
"24055","Reasonable","Gerald","s6680","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"male",18,"Ignorance"
"24056","Reasonable","Darrel","s6680","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"male",18,"Gettier"
"24057","Reasonable","Emma","s6680","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"male",18,"Knowledge"
"24070","Reasonable","Darrel","s6693","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",12,"Ignorance"
"24071","Reasonable","Emma","s6693","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",12,"Knowledge"
"24072","Reasonable","Gerald","s6693","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",12,"Gettier"
"24133","Unreasonable","Emma","s6732","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"female",18,"Ignorance"
"24134","Reasonable","Darrel","s6732","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"female",18,"Knowledge"
"24135","Reasonable","Gerald","s6732","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"female",18,"Gettier"
"24151","Reasonable","Darrel","s6754","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",17,"Ignorance"
"24152","Reasonable","Emma","s6754","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",17,"Knowledge"
"24153","Reasonable","Gerald","s6754","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",17,"Gettier"
"24160","Reasonable","Emma","s6760","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",18,"Ignorance"
"24161","Reasonable","Gerald","s6760","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",18,"Knowledge"
"24162","Reasonable","Darrel","s6760","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",18,"Gettier"
"24166","Reasonable","Emma","s6765","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Ignorance"
"24167","Reasonable","Darrel","s6765","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Gettier"
"24168","Unreasonable","Gerald","s6765","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Knowledge"
"24172","Reasonable","Darrel","s6777","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",17,"Ignorance"
"24174","Reasonable","Gerald","s6777","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",17,"Gettier"
"24175","Reasonable","Darrel","s6782","3e1f2a5e94450c8371562c74671ace76","Yes",27,"female",12,"Ignorance"
"24176","Reasonable","Gerald","s6782","3e1f2a5e94450c8371562c74671ace76","Yes",27,"female",12,"Gettier"
"24177","Reasonable","Emma","s6782","3e1f2a5e94450c8371562c74671ace76","Yes",27,"female",12,"Knowledge"
"24187","Reasonable","Gerald","s6793","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"male",18,"Ignorance"
"24188","Reasonable","Emma","s6793","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"male",18,"Gettier"
"24189","Reasonable","Darrel","s6793","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"male",18,"Knowledge"
"24196","Reasonable","Darrel","s680","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",12,"Knowledge"
"24197","Reasonable","Emma","s680","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",12,"Gettier"
"24198","Reasonable","Gerald","s680","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",12,"Ignorance"
"24214","Reasonable","Gerald","s683","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",12,"Knowledge"
"24215","Reasonable","Darrel","s683","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",12,"Gettier"
"24216","Reasonable","Emma","s683","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",12,"Ignorance"
"24235","Reasonable","Darrel","s6851","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Ignorance"
"24236","Reasonable","Emma","s6851","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Knowledge"
"24237","Reasonable","Gerald","s6851","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Gettier"
"24238","Reasonable","Gerald","s6852","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Gettier"
"24239","Reasonable","Darrel","s6852","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Ignorance"
"24240","Reasonable","Emma","s6852","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Knowledge"
"24241","Reasonable","Gerald","s6853","3e1f2a5e94450c8371562c74671ace76","Yes",24,"male",13,"Ignorance"
"24242","Reasonable","Emma","s6853","3e1f2a5e94450c8371562c74671ace76","Yes",24,"male",13,"Gettier"
"24243","Reasonable","Darrel","s6853","3e1f2a5e94450c8371562c74671ace76","Yes",24,"male",13,"Knowledge"
"24244","Reasonable","Darrel","s6854","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",18,"Knowledge"
"24245","Reasonable","Gerald","s6854","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",18,"Gettier"
"24246","Reasonable","Emma","s6854","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",18,"Ignorance"
"24265","Reasonable","Emma","s6875","25c0099bdeb9900e64b3f1e17ea9cf32","No",18,"male",13,"Ignorance"
"24266","Unreasonable","Gerald","s6875","25c0099bdeb9900e64b3f1e17ea9cf32","No",18,"male",13,"Knowledge"
"24267","Reasonable","Darrel","s6875","25c0099bdeb9900e64b3f1e17ea9cf32","No",18,"male",13,"Gettier"
"24271","Reasonable","Darrel","s6877","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Knowledge"
"24272","Reasonable","Gerald","s6877","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Gettier"
"24273","Reasonable","Emma","s6877","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Ignorance"
"24277","Reasonable","Emma","s6879","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",14,"Gettier"
"24278","Reasonable","Gerald","s6879","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",14,"Knowledge"
"24279","Reasonable","Darrel","s6879","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",14,"Ignorance"
"24292","Reasonable","Emma","s6887","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",15,"Ignorance"
"24293","Reasonable","Gerald","s6887","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",15,"Knowledge"
"24294","Reasonable","Darrel","s6887","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",15,"Gettier"
"24298","Reasonable","Darrel","s6891","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",12,"Gettier"
"24299","Reasonable","Emma","s6891","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",12,"Ignorance"
"24300","Reasonable","Gerald","s6891","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",12,"Knowledge"
"24301","Reasonable","Emma","s6893","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Ignorance"
"24302","Reasonable","Darrel","s6893","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Gettier"
"24303","Reasonable","Gerald","s6893","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Knowledge"
"24308","Reasonable","Darrel","s690","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",13,"Ignorance"
"24309","Reasonable","Gerald","s690","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",13,"Gettier"
"24310","Reasonable","Emma","s6902","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",15,"Knowledge"
"24311","Reasonable","Gerald","s6902","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",15,"Ignorance"
"24312","Reasonable","Darrel","s6902","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",15,"Gettier"
"24313","Unreasonable","Emma","s6903","20e15d6f0eb0520239a9f7921b1ee905","Yes",44,"female",18,"Gettier"
"24314","Reasonable","Darrel","s6903","20e15d6f0eb0520239a9f7921b1ee905","Yes",44,"female",18,"Knowledge"
"24315","Unreasonable","Gerald","s6903","20e15d6f0eb0520239a9f7921b1ee905","Yes",44,"female",18,"Ignorance"
"24334","Reasonable","Gerald","s6917","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",18,"Knowledge"
"24335","Reasonable","Emma","s6917","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",18,"Gettier"
"24336","Reasonable","Darrel","s6917","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",18,"Ignorance"
"24346","Reasonable","Darrel","s6932","20e15d6f0eb0520239a9f7921b1ee905","Yes",42,"female",16,"Gettier"
"24347","Reasonable","Emma","s6932","20e15d6f0eb0520239a9f7921b1ee905","Yes",42,"female",16,"Knowledge"
"24348","Reasonable","Gerald","s6932","20e15d6f0eb0520239a9f7921b1ee905","Yes",42,"female",16,"Ignorance"
"24352","Reasonable","Emma","s6940","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",13,"Gettier"
"24353","Reasonable","Darrel","s6940","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",13,"Knowledge"
"24354","Reasonable","Gerald","s6940","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",13,"Ignorance"
"24373","Reasonable","Darrel","s6948","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"male",14,"Gettier"
"24374","Reasonable","Emma","s6948","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"male",14,"Knowledge"
"24375","Reasonable","Gerald","s6948","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"male",14,"Ignorance"
"24376","Reasonable","Darrel","s6949","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Knowledge"
"24377","Reasonable","Emma","s6949","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Gettier"
"24378","Reasonable","Gerald","s6949","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Ignorance"
"24388","Reasonable","Emma","s696","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"male",15,"Gettier"
"24389","Reasonable","Gerald","s696","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"male",15,"Knowledge"
"24390","Reasonable","Darrel","s696","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"male",15,"Ignorance"
"24391","Reasonable","Emma","s6966","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",15,"Ignorance"
"24392","Reasonable","Darrel","s6966","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",15,"Knowledge"
"24393","Reasonable","Gerald","s6966","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",15,"Gettier"
"24394","Reasonable","Darrel","s6967","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Ignorance"
"24395","Reasonable","Emma","s6967","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Gettier"
"24396","Reasonable","Gerald","s6967","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Knowledge"
"24397","Reasonable","Darrel","s697","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge"
"24398","Reasonable","Emma","s697","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier"
"24399","Reasonable","Gerald","s697","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance"
"24400","Reasonable","Emma","s6973","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Knowledge"
"24401","Reasonable","Gerald","s6973","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Gettier"
"24402","Reasonable","Darrel","s6973","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Ignorance"
"24403","Reasonable","Gerald","s6974","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Ignorance"
"24404","Reasonable","Emma","s6974","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Gettier"
"24405","Reasonable","Darrel","s6974","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Knowledge"
"24409","Reasonable","Darrel","s6982","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",13,"Gettier"
"24410","Reasonable","Gerald","s6982","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",13,"Knowledge"
"24411","Reasonable","Emma","s6982","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",13,"Ignorance"
"24418","Reasonable","Emma","s6988","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Ignorance"
"24419","Reasonable","Gerald","s6988","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Knowledge"
"24420","Reasonable","Darrel","s6988","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Gettier"
"24427","Reasonable","Gerald","s6990","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Ignorance"
"24428","Reasonable","Emma","s6990","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Knowledge"
"24429","Reasonable","Darrel","s6990","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Gettier"
"24433","Reasonable","Emma","s700","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",23,"female",16,"Knowledge"
"24434","Reasonable","Gerald","s700","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",23,"female",16,"Ignorance"
"24435","Reasonable","Darrel","s700","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",23,"female",16,"Gettier"
"24437","Reasonable","Gerald","s7006","ccc20a00466f0c4077f924733e9a3789","Yes",26,"male",17,"Gettier"
"24438","Reasonable","Darrel","s7006","ccc20a00466f0c4077f924733e9a3789","Yes",26,"male",17,"Knowledge"
"24442","Reasonable","Gerald","s7014","ccc20a00466f0c4077f924733e9a3789","Yes",36,"male",17,"Ignorance"
"24443","Reasonable","Emma","s7014","ccc20a00466f0c4077f924733e9a3789","Yes",36,"male",17,"Knowledge"
"24444","Reasonable","Darrel","s7014","ccc20a00466f0c4077f924733e9a3789","Yes",36,"male",17,"Gettier"
"24445","Reasonable","Gerald","s7019","25c0099bdeb9900e64b3f1e17ea9cf32","No",28,"female",18,"Ignorance"
"24446","Reasonable","Emma","s7019","25c0099bdeb9900e64b3f1e17ea9cf32","No",28,"female",18,"Gettier"
"24447","Reasonable","Darrel","s7019","25c0099bdeb9900e64b3f1e17ea9cf32","No",28,"female",18,"Knowledge"
"24451","Reasonable","Gerald","s7029","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",18,"Gettier"
"24453","Reasonable","Darrel","s7029","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",18,"Ignorance"
"24454","Reasonable","Emma","s7031","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",22,"male",18,"Ignorance"
"24455","Reasonable","Gerald","s7031","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",22,"male",18,"Knowledge"
"24456","Reasonable","Darrel","s7031","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",22,"male",18,"Gettier"
"24481","Reasonable","Darrel","s7066","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",16,"Gettier"
